index_num,ra,dec,conf,objID,distance,type,ra_crossmatched,dec_crossmatched
44305,22.79935,1.534681,0.773598,1.24E+18,0.028291066,3,22.79917363,1.535120491
44306,23.29829,1.453592,0.748375,1.24E+18,0.051245706,3,23.29744571,1.453450995
44307,23.49187,1.431895,0.764456,1.24E+18,0.008666758,3,23.49172486,1.431920942
44308,24.19328,1.411328,0.7797,1.24E+18,0.039469382,3,24.19263414,1.411207896
44309,24.7116,1.316223,0.77628,1.24E+18,0.013678522,3,24.71137456,1.316174703
44310,24.94258,1.445794,0.755799,1.24E+18,0.00628006,3,24.94248155,1.445761553
44311,25.84468,1.372219,0.669102,1.24E+18,0.029251871,3,25.84419819,1.3721492
44312,26.81249,1.438074,0.696347,1.24E+18,0.021058759,3,26.81214291,1.438002805
44313,27.0148,1.462505,0.723219,1.24E+18,0.02288935,3,27.01461962,1.46216732
44314,28.58303,1.426323,0.783952,1.24E+18,0.022593091,3,28.5826573,1.426396112
44315,29.13251,1.422696,0.730292,1.24E+18,0.022113021,3,29.13217059,1.422564399
44316,42.65934,0.930077,0.695749,1.24E+18,0.018700252,3,42.65912328,0.929856657
44317,22.62676,1.967726,0.680804,1.24E+18,0.031976005,3,22.62648498,1.96726754
44318,23.64782,1.854969,0.712401,1.24E+18,0.015779357,3,23.64755561,1.854945087
44319,23.785,1.771735,0.720148,1.24E+18,0.022832855,3,23.78464544,1.771587038
44320,27.6698,1.735001,0.721078,1.24E+18,0.018790768,3,27.66953642,1.735167367
44321,30.15668,1.822353,0.667728,1.24E+18,0.020027904,3,30.15701091,1.822391793
44322,33.84778,1.662352,0.752966,1.24E+18,0.020046801,3,33.84752758,1.662573377
44323,37.38361,1.598474,0.767372,1.24E+18,0.0654903,3,37.38259093,1.598081408
44324,38.1998,1.561249,0.719959,1.24E+18,0.018547264,3,38.19955667,1.561441694
44325,38.4689,1.638556,0.725397,1.24E+18,0.017993566,3,38.46870291,1.638328954
44327,39.08841,1.590203,0.796351,1.24E+18,0.018599498,3,39.08817879,1.590000265
44328,39.16132,1.493101,0.658811,1.24E+18,0.012832353,3,39.16110707,1.493077525
44329,39.12811,1.543335,0.728533,1.24E+18,0.014503822,3,39.12787758,1.543416666
44330,39.16295,1.550402,0.776702,1.24E+18,0.016703751,3,39.16268489,1.550479047
44331,39.83957,1.550282,0.772721,1.24E+18,0.014531548,3,39.83943392,1.550485031
44332,42.03226,1.371451,0.752386,1.24E+18,0.021696341,3,42.03190349,1.371469761
44333,44.29259,1.457034,0.687634,1.24E+18,0.020092385,3,44.29233881,1.45725906
44335,44.96505,1.498722,0.659789,1.24E+18,0.028583372,3,44.96460911,1.498531403
44336,21.54188,2.273865,0.683991,1.24E+18,0.008453845,3,21.54174015,2.273885276
44337,24.28205,2.14929,0.65625,1.24E+18,0.018222721,3,24.2821553,2.149003186
44338,29.45842,2.174632,0.751462,1.24E+18,0.019180049,3,29.45814909,2.174461756
44339,29.81139,2.25889,0.668239,1.24E+18,0.014415848,3,29.81153245,2.258696885
44340,29.80038,2.113845,0.766703,1.24E+18,0.020323613,3,29.80006997,2.113714019
44341,30.57201,2.09481,0.689913,1.24E+18,0.014113784,3,30.57177847,2.094810365
44342,30.85986,2.184635,0.765099,1.24E+18,0.019109405,3,30.85962623,2.184417867
44343,34.46684,2.028743,0.657455,1.24E+18,0.022511842,3,34.46702961,2.028422161
44345,38.7416,1.889598,0.74548,1.24E+18,0.017023549,3,38.741869,1.889507009
44346,38.85789,1.962709,0.678749,1.24E+18,0.016678272,3,38.85764303,1.96259126
44348,40.70049,1.841655,0.659692,1.24E+18,0.008971553,3,40.70041601,1.841524878
44349,40.7103,1.816204,0.735101,1.24E+18,0.019524722,3,40.71001713,1.81604409
44350,41.70581,1.799284,0.681382,1.24E+18,0.006412129,3,41.70587836,1.799204753
44351,43.05872,1.811964,0.839509,1.24E+18,0.006589809,3,43.05862897,1.812025849
44352,43.82454,1.792427,0.692955,1.24E+18,0.031751017,3,43.8240324,1.792273436
44353,45.41407,1.697256,0.684272,1.24E+18,0.020770717,3,45.41372991,1.697296206
44354,46.18858,1.744925,0.682705,1.24E+18,0.015903525,3,46.18831785,1.744987214
44355,46.4467,1.827404,0.69019,1.24E+18,0.015734283,3,46.44649434,1.82724787
44356,22.03549,2.664596,0.716319,1.24E+18,0.025676072,3,22.03519701,2.664282372
44357,22.43565,2.593773,0.741287,1.24E+18,0.018511016,3,22.43553453,2.593487171
44358,22.64703,2.799173,0.746707,1.24E+18,0.011103312,3,22.64684493,2.799161772
44359,25.10266,2.727051,0.704622,1.24E+18,0.032140073,3,25.10238781,2.726592666
44360,26.78731,2.557221,0.741104,1.24E+18,0.02066908,3,26.78706476,2.556976258
44361,28.86675,2.705838,0.733589,1.24E+18,0.022997364,3,28.86644551,2.706075193
44362,29.35742,2.530065,0.792648,1.24E+18,0.018909418,3,29.35713066,2.52994342
44363,30.11396,2.479548,0.663301,1.24E+18,0.019411845,3,30.11369366,2.47936457
44364,32.10693,2.541568,0.719011,1.24E+18,0.028348522,3,32.10663024,2.54120532
44365,33.38011,2.592897,0.668414,1.24E+18,0.01623484,3,33.37984485,2.592961293
44366,35.43169,2.497383,0.655036,1.24E+18,0.023316893,3,35.4313448,2.497197477
44367,37.21429,2.48568,0.752155,1.24E+18,0.029304316,3,37.21380686,2.485644879
44368,37.84496,2.353903,0.711139,1.24E+18,0.008973046,3,37.84480967,2.353908462
44369,39.38652,2.392648,0.829395,1.24E+18,0.04908811,3,39.38600296,2.393279192
44370,39.65561,2.270986,0.752082,1.24E+18,0.01300439,3,39.65570028,2.271182278
44371,40.65054,2.380021,0.769594,1.24E+18,0.032334115,3,40.65042329,2.37949459
44372,41.22456,2.29478,0.698019,1.24E+18,0.02679419,3,41.22411335,2.294718638
44374,25.23756,3.062529,0.786324,1.24E+18,0.035771944,3,25.23696847,3.062425618
44375,27.57588,3.093785,0.740543,1.24E+18,0.00780863,3,27.57585561,3.093912505
44376,28.55248,3.012831,0.695493,1.24E+18,0.020733509,3,28.55216425,3.012691624
44377,29.43131,3.061117,0.805424,1.24E+18,0.01159893,3,29.43128398,3.060925206
44378,30.65041,2.926828,0.757851,1.24E+18,0.021287454,3,30.65011475,2.92702615
44379,35.68066,2.974727,0.696107,1.24E+18,0.021992285,3,35.68030319,2.974660498
44380,37.42678,2.832913,0.736744,1.24E+18,0.018200259,3,37.42652222,2.832760484
44381,37.8625,2.941076,0.703976,1.24E+18,0.023322905,3,37.86211547,2.941140451
44382,38.55716,2.912196,0.743288,1.24E+18,0.021337304,3,38.55690042,2.912443941
44383,39.76454,2.762845,0.732439,1.24E+18,0.053722044,3,39.76367449,2.762618107
44384,40.14938,2.760165,0.761596,1.24E+18,0.043757412,3,40.14876074,2.759778431
44385,41.43535,2.839169,0.752228,1.24E+18,0.017470821,3,41.43519956,2.838920542
44386,41.94323,2.73412,0.768381,1.24E+18,0.018668993,3,41.94293565,2.734017382
44387,42.64092,2.670226,0.726022,1.24E+18,0.004721001,3,42.64087616,2.670289453
44388,42.95052,2.603813,0.651049,1.24E+18,0.022613321,3,42.95014678,2.603835858
44389,43.69214,2.665471,0.767437,1.24E+18,0.010304096,3,43.69204776,2.66532532
44391,44.38513,2.627614,0.757152,1.24E+18,0.013180087,3,44.3849305,2.627517954
44392,45.01204,2.643499,0.684596,1.24E+18,0.017920193,3,45.01175986,2.643402698
44393,22.70368,3.615423,0.67317,1.24E+18,0.01768332,3,22.70345154,3.61523195
44394,23.85559,3.439403,0.795719,1.24E+18,0.029371884,3,23.85541733,3.439862574
44395,24.34485,3.538496,0.712507,1.24E+18,0.035051001,3,24.34426837,3.53845775
44396,26.24677,3.541311,0.787488,1.24E+18,0.009088277,3,26.24666682,3.541198515
44397,27.61791,3.364758,0.808452,1.24E+18,0.015607042,3,27.61766359,3.364835358
44398,29.38449,3.507063,0.715675,1.24E+18,0.024587247,3,29.38413055,3.506873808
44399,31.16256,3.355051,0.660739,1.24E+18,0.008590058,3,31.16243599,3.354971948
44400,36.05253,3.248185,0.656559,1.24E+18,0.03150498,3,36.05270463,3.248681455
44401,37.68599,3.301611,0.714368,1.24E+18,0.019903443,3,37.68569588,3.301759061
44402,38.65757,3.245427,0.781567,1.24E+18,0.009785366,3,38.65762483,3.245275198
44403,38.914,3.285565,0.725313,1.24E+18,0.019296353,3,38.91369485,3.285455385
44404,39.82108,3.261684,0.697406,1.24E+18,0.021915104,3,39.82086951,3.261384916
44405,39.95707,3.134699,0.747547,1.24E+18,0.040302445,3,39.95648426,3.134374262
44406,39.92836,3.140808,0.803328,1.24E+18,0.021890229,3,39.92822352,3.140469908
44407,41.2837,3.225148,0.654012,1.24E+18,0.021413645,3,41.28340241,3.224943245
44408,42.69168,3.10947,0.751252,1.24E+18,0.013919888,3,42.69146442,3.109386141
44409,43.19194,3.119699,0.711682,1.24E+18,0.014844466,3,43.19175985,3.119534089
44410,44.67022,3.0328,0.781041,1.24E+18,0.024577515,3,44.67020323,3.032390521
44411,45.74276,3.049069,0.661234,1.24E+18,0.010991319,3,45.74257646,3.049060554
44412,321.0406,-8.208667,0.740466,1.24E+18,0.013168568,3,321.0405566,-8.208877435
44413,321.0484,-4.558753,0.694965,1.24E+18,0.025245913,3,321.0486399,-4.559099331
44414,320.9783,13.2078,0.771084,1.24E+18,0.024700848,3,320.978622,13.20750169
44415,321.1046,17.51193,0.65726,1.24E+18,0.009220027,3,321.1047029,17.51178523
44416,320.631,-16.60877,0.671944,1.24E+18,0.015831453,3,320.6312516,-16.60872307
44417,320.6031,-12.90197,0.729635,1.24E+18,0.013758794,3,320.6033519,-12.90208471
44418,320.7122,-11.55271,0.78059,1.24E+18,0.010145452,3,320.7123431,-11.55263403
44419,320.5779,-4.262085,0.667273,1.24E+18,0.012094826,3,320.5781405,-4.262047984
44420,320.7269,1.693462,0.756221,1.24E+18,0.030239809,3,320.726535,1.693083052
44421,320.5471,1.633158,0.797264,1.24E+18,0.030936064,3,320.547035,1.632649749
44422,320.5642,1.739073,0.752044,1.24E+18,0.016053391,3,320.5643795,1.738866314
44423,320.7033,2.005506,0.707097,1.24E+18,0.069153331,3,320.702155,2.005524975
44424,320.6298,7.649126,0.683132,1.24E+18,0.029129337,3,320.6299705,7.648663006
44425,320.6658,9.465877,0.724342,1.24E+18,0.035212372,3,320.6657228,9.465294935
44426,320.5368,11.86338,0.742757,1.24E+18,0.008763338,3,320.5369428,11.86332631
44427,320.5674,12.93748,0.704732,1.24E+18,0.026267059,3,320.567653,12.93710494
44428,320.6212,14.17197,0.73989,1.24E+18,0.018065533,3,320.6212626,14.17166969
44429,320.6468,23.05092,0.729729,1.24E+18,0.025422781,3,320.6471795,23.05069511
44430,320.1682,3.177722,0.795214,1.24E+18,0.028905907,3,320.16864,3.177498144
44431,320.2399,6.648495,0.668945,1.24E+18,0.032691014,3,320.2397839,6.647962408
44434,320.2945,13.73623,0.668817,1.24E+18,0.02824748,3,320.2946373,13.73578637
44436,319.8439,-17.80286,0.690614,1.24E+18,0.022960775,3,319.8437245,-17.80321242
44437,319.733,-15.82876,0.76301,1.24E+18,0.00998661,3,319.7331308,-15.82889595
44438,319.8315,-15.22293,0.679873,1.24E+18,0.040023977,3,319.8318594,-15.2235079
44439,319.7422,-11.2451,0.775381,1.24E+18,0.01690673,3,319.7424005,-11.24525138
44440,319.6903,-9.439633,0.675532,1.24E+18,0.008207569,3,319.6901792,-9.439684978
44441,319.7574,-4.116256,0.735979,1.24E+18,0.046483891,3,319.7578106,-4.116922914
44442,319.7557,-2.69533,0.676898,1.24E+18,0.025913955,3,319.7560439,-2.695634219
44443,319.7971,1.516799,0.653006,1.24E+18,0.019615721,3,319.7968079,1.51658853
44444,319.7164,1.47634,0.761383,1.24E+18,0.006526152,3,319.7164936,1.476284495
44446,319.7549,4.53966,0.661489,1.24E+18,0.015481246,3,319.7551986,4.539613862
44447,319.6839,7.138499,0.668382,1.24E+18,0.017298384,3,319.6839351,7.138218651
44448,319.7233,8.581671,0.70381,1.24E+18,0.015671113,3,319.7234938,8.581537503
44449,319.8737,15.62771,0.661883,1.24E+18,0.011141033,3,319.8738395,15.62756406
44451,319.6896,23.6567,0.656365,1.24E+18,0.012618059,3,319.6894172,23.65663891
44452,319.2809,-17.77937,0.683012,1.24E+18,0.019950506,3,319.2811603,-17.7796329
44453,319.3587,-15.36319,0.738738,1.24E+18,0.014866205,3,319.3585274,-15.36339381
44454,319.2961,-14.67795,0.744922,1.24E+18,0.021489464,3,319.2963802,-14.67819305
44457,319.3155,-2.490489,0.663167,1.24E+18,0.02506171,3,319.3153395,-2.49088843
44458,319.2997,-1.392748,0.695152,1.24E+18,0.018682702,3,319.2994024,-1.392727146
44459,319.284,1.804346,0.713825,1.24E+18,0.038467594,3,319.2837895,1.804941252
44460,319.4752,2.062185,0.736119,1.24E+18,0.046815636,3,319.4757387,2.061662949
44461,319.2903,6.597441,0.790215,1.24E+18,0.005639914,3,319.2903431,6.597468436
44462,319.4143,12.58276,0.693452,1.24E+18,0.004185165,3,319.4143827,12.58281266
44463,319.2183,22.88126,0.653679,1.24E+18,0.02699435,3,319.2185015,22.88085722
44464,318.8908,-18.80486,0.778829,1.24E+18,0.041077257,3,318.8905244,-18.80548508
44465,318.8895,-18.52097,0.741943,1.24E+18,0.02068009,3,318.889793,-18.52077281
44466,318.8452,-17.56094,0.80132,1.24E+18,0.02533062,3,318.8451692,-17.56135781
44467,318.847,-16.96942,0.734387,1.24E+18,0.050020944,3,318.8473919,-16.97016756
44469,318.8339,-13.00438,0.787335,1.24E+18,0.02451062,3,318.8338935,-13.00479056
44470,318.8353,-12.47111,0.713708,1.24E+18,0.033561667,3,318.8354793,-12.47163335
44471,318.8967,-4.139668,0.798455,1.24E+18,0.014321021,3,318.8965237,-4.139832053
44472,319.0387,3.395958,0.67152,1.24E+18,0.021069322,3,319.038904,3.395699343
44474,318.9323,15.6569,0.731077,1.24E+18,0.012907159,3,318.9323033,15.6566884
44475,351.6561,23.4673,0.786235,1.24E+18,0.019477914,3,351.6559278,23.46703646
44476,352.5464,23.57288,0.680379,1.24E+18,0.024765033,3,352.546097,23.57262471
44478,353.2027,23.53339,0.716223,1.24E+18,0.072433647,3,353.2021457,23.53228156
44479,353.625,23.55422,0.782447,1.24E+18,0.024396461,3,353.6245646,23.55405605
44480,354.553,23.79065,0.6912,1.24E+18,0.025726808,3,354.5526096,23.79048277
44481,356.8488,23.79452,0.732562,1.24E+18,0.043414057,3,356.8480381,23.79438505
44482,348.9697,23.58167,0.7036,1.24E+18,0.013694512,3,348.9694789,23.5816931
44483,352.08,23.89654,0.708418,1.24E+18,0.031447425,3,352.0794445,23.89651303
44484,352.5862,23.8899,0.650673,1.24E+18,0.009415934,3,352.5861497,23.88976637
44485,352.5519,24.04081,0.687615,1.24E+18,0.031988201,3,352.5518743,24.0413431
44486,352.8877,23.91517,0.770812,1.24E+18,0.009661326,3,352.8875386,23.91524032
44487,353.0957,23.93891,0.700146,1.24E+18,0.017800271,3,353.0953804,23.9389416
44488,354.3302,24.18706,0.71996,1.24E+18,0.020787667,3,354.3301755,24.18671281
44489,355.1655,24.22245,0.689741,1.24E+18,0.015567361,3,355.1653574,24.22222602
44490,352.0748,24.33961,0.69963,1.24E+18,0.013882658,3,352.0745142,24.3396013
44491,353.0459,24.43083,0.776591,1.24E+18,0.027676152,3,353.0456121,24.43044946
44492,353.5613,24.44907,0.716508,1.24E+18,0.027604222,3,353.5607941,24.44894127
44493,354.4059,24.56668,0.80206,1.24E+18,0.030818022,3,354.4053134,24.56682592
44494,355.2459,24.5073,0.761492,1.24E+18,0.016542422,3,355.2456877,24.50708838
44495,355.714,24.67348,0.650599,1.24E+18,0.026006461,3,355.7135648,24.67323475
44496,355.9056,24.58923,0.709514,1.24E+18,0.015288552,3,355.9053631,24.5890629
44497,356.4695,24.54939,0.684774,1.24E+18,0.034693242,3,356.4688532,24.54958883
44498,357.0811,24.59182,0.764757,1.24E+18,0.00421366,3,357.081014,24.59179643
44499,357.371,24.67587,0.703854,1.24E+18,0.011896592,3,357.3708161,24.67584303
44500,358.3861,24.77467,0.669203,1.24E+18,0.01885213,3,358.3858035,24.77474315
44501,350.7845,24.59406,0.675357,1.24E+18,0.048099278,3,350.7835757,24.5939925
44502,351.1764,24.65152,0.757444,1.24E+18,0.020791632,3,351.1762772,24.6511892
44503,351.366,24.72262,0.747376,1.24E+18,0.022106402,3,351.3656107,24.72244171
44504,351.9474,24.71346,0.67569,1.24E+18,0.019953063,3,351.9471178,24.71365282
44505,352.1898,24.74611,0.742724,1.24E+18,0.018950975,3,352.1896051,24.74589034
44506,352.7926,24.8747,0.822662,1.24E+18,0.017982503,3,352.792356,24.87450489
44507,354.9389,25.05647,0.660284,1.24E+18,0.010460368,3,354.9387262,25.05653423
44508,355.2605,24.99112,0.668114,1.24E+18,0.019650886,3,355.2602456,24.9908628
44509,355.7427,24.96685,0.775522,1.24E+18,0.042596412,3,355.7420919,24.96644567
44510,349.8671,24.9487,0.718202,1.24E+18,0.007908483,3,349.8669699,24.94876949
44512,352.9623,25.33032,0.76122,1.24E+18,0.013065993,3,352.9620457,25.33037024
44513,353.1962,25.30477,0.710253,1.24E+18,0.035639274,3,353.1957025,25.30441305
44514,353.5583,25.36485,0.702457,1.24E+18,0.006472634,3,353.5582175,25.36479244
44516,354.4904,25.26666,0.756089,1.24E+18,0.014077875,3,354.4901254,25.266554
44517,356.704,25.45513,0.669109,1.24E+18,0.02421227,3,356.703567,25.45497435
44518,349.9293,25.46431,0.72413,1.24E+18,0.050265284,3,349.9292195,25.46514497
44520,355.0073,25.80657,0.809993,1.24E+18,0.02458153,3,355.0068535,25.80667785
44521,357.174,25.91131,0.66319,1.24E+18,0.014975748,3,357.1737645,25.91130075
44522,329.6537,19.70352,0.71733,1.24E+18,0.043798388,3,329.6529422,19.70348881
44523,330.9088,19.89008,0.65334,1.24E+18,0.012706188,3,330.9086704,19.88989988
44524,333.8431,20.67704,0.652464,1.24E+18,0.015960081,3,333.8428473,20.67688927
44525,340.7558,21.7492,0.722035,1.24E+18,0.050648089,3,340.7555538,21.74838423
44526,354.5944,23.42986,0.678834,1.24E+18,0.017536549,3,354.59423,23.42959248
44528,359.191,23.64224,0.722509,1.24E+18,0.019295963,3,359.1907024,23.64208098
44529,6.47352,23.73245,0.715824,1.24E+18,0.016585567,3,6.473417701,23.7321905
44530,8.340284,23.86054,0.72456,1.24E+18,0.027941071,3,8.339823881,23.86033776
44531,10.18094,23.66488,0.743935,1.24E+18,0.025013924,3,10.18049315,23.66482836
44532,332.3908,20.78828,0.669109,1.24E+18,0.032059242,3,332.3904287,20.7878809
44533,333.4606,20.91341,0.775167,1.24E+18,0.024345961,3,333.4601556,20.9132942
44534,339.1219,22.07453,0.734619,1.24E+18,0.026894269,3,339.1214375,22.07436466
44535,341.4397,22.47777,0.719577,1.24E+18,0.023227461,3,341.4392652,22.47765752
44536,350.1194,23.58082,0.717266,1.24E+18,0.016539289,3,350.1192825,23.58057083
44537,354.8752,23.9276,0.660395,1.24E+18,0.025316822,3,354.8748013,23.92772198
44538,3.313187,24.30917,0.667465,1.24E+18,0.027090925,3,3.312713228,24.30903877
44539,4.340401,24.34897,0.676699,1.24E+18,0.015345202,3,4.340165221,24.34882994
44540,5.65175,24.30478,0.662193,1.24E+18,0.02880354,3,5.651258141,24.30460365
44541,7.200423,24.16007,0.667404,1.24E+18,0.027327007,3,7.199923843,24.1600597
44542,8.398622,24.25338,0.70217,1.24E+18,0.018456487,3,8.398449519,24.2531114
44543,12.09582,24.13983,0.687378,1.24E+18,0.029335156,3,12.09530304,24.13969757
44544,335.2064,21.67702,0.696536,1.24E+18,0.031055068,3,335.2058395,21.67709136
44545,339.432,22.60427,0.703948,1.24E+18,0.023797318,3,339.4319718,22.60388087
44546,350.4693,23.92036,0.753797,1.24E+18,0.025637696,3,350.4688351,23.92031249
44547,351.6837,24.07598,0.677279,1.24E+18,0.025258097,3,351.6832564,24.07594729
44548,353.6829,24.33398,0.76095,1.24E+18,0.02145528,3,353.6824708,24.33394902
44549,355.3545,24.38739,0.673488,1.24E+18,0.020496802,3,355.3541485,24.38736658
44550,7.04391,24.58651,0.674821,1.24E+18,0.019006755,3,7.043562047,24.58649673
44551,330.8172,21.21823,0.692077,1.24E+18,0.017675892,3,330.8168894,21.2180923
44552,334.1511,21.90021,0.704163,1.24E+18,0.031327934,3,334.1506542,21.89984968
44553,347.4814,24.10004,0.673487,1.24E+18,0.02544489,3,347.4809256,24.09987781
44555,1.649743,25.08741,0.67389,1.24E+18,0.020745126,3,1.649415517,25.08723221
44556,4.00421,25.0623,0.667472,1.24E+18,0.031250938,3,4.003896804,25.06186483
44557,5.223906,25.0946,0.77694,1.24E+18,0.063198088,3,5.224106149,25.09355934
44558,5.735903,25.05985,0.677236,1.24E+18,0.026255898,3,5.735772403,25.05942552
44559,9.882986,25.11018,0.650629,1.24E+18,0.016673912,3,9.882726243,25.1100339
44560,330.5591,21.61405,0.669654,1.24E+18,0.025912163,3,330.5587314,21.61377041
44561,333.0904,22.12411,0.682605,1.24E+18,0.010361117,3,333.0902407,22.12408164
44562,338.3354,23.0667,0.666903,1.24E+18,0.054211605,3,338.3344672,23.06669398
44563,339.4419,23.42274,0.714418,1.24E+18,0.033178377,3,339.4414439,23.42234834
44564,353.0596,25.14512,0.722461,1.24E+18,0.019067469,3,353.0596887,25.1454198
44565,356.0879,25.22761,0.716507,1.24E+18,0.019283784,3,356.0876302,25.22736651
44566,358.9597,25.37007,0.730194,1.24E+18,0.026629469,3,358.9592285,25.37011601
44567,359.1399,25.41706,0.663178,1.24E+18,0.019762973,3,359.1395901,25.41718947
44568,6.123365,25.49704,0.681934,1.24E+18,0.010641828,3,6.123175018,25.49708371
44569,338.8665,23.72972,0.709427,1.24E+18,0.027043141,3,338.8660238,23.7297136
44570,341.7703,24.22728,0.664442,1.24E+18,0.008836089,3,341.7701411,24.22732657
44571,346.6909,24.90732,0.68281,1.24E+18,0.01827431,3,346.6906452,24.90744688
44572,349.644,25.21405,0.66933,1.24E+18,0.034739015,3,349.6434482,25.2137809
44573,355.4439,25.71877,0.729395,1.24E+18,0.027159653,3,355.4434368,25.71876538
44574,355.9781,25.77033,0.657526,1.24E+18,0.034443568,3,355.9777707,25.77080746
44575,359.9495,25.85862,0.737981,1.24E+18,0.020474029,3,359.9491731,25.85875295
44576,6.277789,25.87977,0.694753,1.24E+18,0.017347064,3,6.277470954,25.87981188
44577,6.962472,25.897,0.733234,1.24E+18,0.029011713,3,6.961954339,25.89687061
44578,8.492849,25.93116,0.688881,1.24E+18,0.021772703,3,8.492447157,25.9311911
44579,10.18634,25.89415,0.712096,1.24E+18,0.038962049,3,10.18562241,25.89413705
